,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
189,118,13117130504,13117,"Census Tract 1305.04, Forsyth County",3816,345,1464,123,369,126,25.2,8.3,544,147,37.2,9.5,419,109,28.6,7.1,132,61,9,4,55753,3874,66041.66667,-10288.66667,37583,8696,139066208,35541652,94990.6,22927.8,ARC 20,2116.51001,1593.890015,3710.409912,3.30704999,2.49044991,5.79752016,130504,Forsyth,{95B9FBC1-2D73-4F63-82D1-1B3E76C2D924},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
356,370,13135050317,13135,"Census Tract 503.17, Gwinnett County",3819,452,1623,121,645,161,39.7,9.5,728,180,44.9,10.6,250,90,15.4,5.4,0,13,0,1,37250,2774,37200,50,19666,3224,70243504,7770564,43280,3537.1,ARC 10,317.9400024,3.84297991,321.7829895,0.49678099,0.00600466,0.50278598,50317,Gwinnett,{117E07CA-4DC6-4349-99EF-0ABA1157D75A},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
751,752,13089021912,13089,"Census Tract 219.12, DeKalb County",3820,343,1416,87,166,79,11.7,5.5,197,65,13.9,4.5,648,107,45.8,7,405,92,28.6,6,131316,7480,105992.268,25323.73196,59540,6663,219444704,30269562,154975.1,19139.1,ARC 10,2826.449951,20.25519943,2846.699951,4.41632986,0.0316487,4.44796991,21912,DeKalb,{581A9F35-82A7-40AD-801F-452B3451DF92},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
797,798,13089023507,13089,"Census Tract 235.07, DeKalb County",3820,342,1464,95,631,151,43.1,9.9,648,156,44.3,10.3,185,69,12.6,4.7,0,13,0,1,42817,9805,49395.97315,-6578.973154,17337,1203,62293500,6707216,42550.2,3655.9,ARC 10,882.6740112,2.70555997,885.3800049,1.37917995,0.00422744,1.38340998,23507,DeKalb,{FC635F3B-6BBF-4848-AEE2-CA6107F4EDA1},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
775,776,13089023801,13089,"Census Tract 238.01, DeKalb County",3822,377,1589,126,439,120,27.6,7.2,508,132,32,7.9,540,118,34,6.9,102,71,6.4,4,62521,18916,35116.66667,27404.33333,37378,4541,132512896,20936844,83393.9,11396.6,ARC 10,1054.47998,6.62119007,1061.099976,1.64761996,0.0103456,1.65796995,23801,DeKalb,{44BD971C-ABEE-478B-8A3E-405C25A661E5},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
535,550,13121009700,13121,"Census Tract 97, Fulton County",3825,323,1344,120,154,71,11.5,5.2,175,73,13,5.3,402,96,29.9,6.6,613,103,45.6,6,181250,36688,121357.6159,59892.38411,106099,14793,395686400,67220776,294409.5,42550.7,ARC 10,2599.580078,86.12090302,2685.699951,4.06184006,0.134564,4.19641018,9700,Fulton,{430EA4EB-A26D-4B52-8CA5-A08792A96E2B},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
708,694,13077170406,13077,"Census Tract 1704.06, Coweta County",3828,217,1280,46,162,63,12.7,4.9,377,114,29.5,8.8,637,148,49.8,11.4,104,55,8.1,4,93162,17785,67411.76471,25750.23529,33546,2553,125700496,12984919,98203.5,9510.8,ARC 20,3114.219971,50.57410049,3164.800049,4.86597013,0.079022,4.94500017,170406,Coweta,{992F34BC-64BB-4ADC-ABF1-B98F79423216},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
24,25,13113140405,13113,"Census Tract 1404.05, Fayette County",3829,294,1301,79,229,82,17.6,6.2,189,82,14.5,6.2,778,165,59.8,12.2,105,63,8.1,5,103750,17978,87884.61538,15865.38462,37182,4060,142635296,19673028,109635.1,13577.1,ARC 10,4918.279785,133.022995,5051.310059,7.68481016,0.207848,7.89267015,140405,Fayette,{C96F5C99-BCB6-481A-9A0B-41764014EB0F},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
747,748,13089023410,13089,"Census Tract 234.10, DeKalb County",3848,353,1351,96,758,165,56.1,11.5,425,116,31.5,8.3,168,81,12.4,5.9,0,13,0,1,31280,5734,31161.29032,118.7096774,15610,1622,54857000,7383903,40604.7,4641.9,ARC 10,797.9500122,3.52076006,801.4710083,1.24679995,0.00550119,1.25230002,23410,DeKalb,{1B13102B-EDAE-4212-B168-63CC10ACBE66},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
137,183,13067030340,13067,"Census Tract 303.40, Cobb County",3855,188,1290,42,40,36,3.1,2.8,189,81,14.7,6.2,716,118,55.5,9,345,90,26.7,7,133476,8587,96754.38596,36721.61404,57121,7353,219333104,30010732,170025.7,22595.9,ARC 10,1059.969971,2.35170007,1062.319946,1.65620005,0.00367453,1.65987003,30340,Cobb,{AB930F10-AE94-4760-A319-C6129CF0BC97},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
308,309,13135050219,13135,"Census Tract 502.19, Gwinnett County",3859,342,1459,98,389,105,26.7,6.9,524,133,35.9,8.8,528,134,36.2,8.8,18,19,1.2,1,62228,13540,55121.95122,7106.04878,27516,2249,99757000,11730494,68373.5,6599.3,ARC 10,711.4959717,0,711.4959717,1.11170995,0,1.11170995,50219,Gwinnett,{84C95CCA-CE78-4C4D-A6C4-DF3CDAB387DC},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
505,520,13121011422,13121,"Census Tract 114.22, Fulton County",3859,310,1606,87,330,112,20.5,6.9,542,152,33.7,9.3,590,145,36.7,8.8,144,55,9,3,65950,9859,65674.34211,275.6578947,41113,4241,154439104,19654762,96163.8,11074.3,ARC 10,912.8770142,132.6029968,1045.47998,1.42637002,0.207192,1.63355994,11422,Fulton,{233F315C-025D-4C90-9467-0F0627419215},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
860,861,13089021301,13089,"Census Tract 213.01, DeKalb County",3860,526,1445,139,576,166,39.9,10.8,492,142,34,9.3,347,114,24,7.6,30,24,2.1,2,43138,5970,44200,-1062,22457,2309,78436600,12794458,54281.4,7150.8,ARC 10,897.1550293,0,897.1550293,1.40180004,0,1.40180004,21301,DeKalb,{D4A9CFFF-46C9-4576-9131-0033F28728D2},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
580,595,13121006700,13121,"Census Tract 67, Fulton County",3868,509,1431,112,889,164,62.1,10.4,387,129,27,8.8,155,73,10.8,5.1,0,13,0,1,20895,2286,21593.13725,-698.1372549,14696,1964,50931200,9710425,35591.3,6187.6,ARC 10,835.565979,7.52756977,843.0930176,1.30557001,0.0117618,1.31733,6700,Fulton,{0D19A8C2-FE4C-4D7F-AADE-BDC383BAD5BC},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
615,632,13121006100,13121,"Census Tract 61, Fulton County",3876,505,1324,145,727,165,54.9,10.9,466,129,35.2,8.9,131,74,9.9,5.5,0,13,0,1,30256,11596,28272.35772,1983.642276,14183,2232,46652900,9670378,35236.3,6201.3,ARC 10,555.2349854,0,555.2349854,0.86755502,0,0.86755502,6100,Fulton,{50F43D4C-CC11-47C8-8375-42F362743BD2},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
870,871,13057090905,13057,"Census Tract 909.05, Cherokee County",3886,353,1778,148,499,137,28.1,7.3,661,143,37.2,7.4,609,168,34.3,9,9,15,0.5,1,57787,8164,57548.07692,238.9230769,30541,2213,118505200,14943799,66650.8,6313.6,ARC 10,1012.039978,11.95470047,1023.98999,1.58131003,0.0186792,1.59998,90905,Cherokee,{A626D8EC-70EA-42C4-9175-8B998DC670B9},1970/01/01 00:00:00+00,Cherokee,7057,13,57,266617,527,102,2646.87,38.26,189.04,504
927,928,13013180107,13013,"Census Tract 1801.07, Barrow County",3904,347,1264,103,433,118,34.3,8.9,545,138,43.1,10.3,277,91,21.9,7,9,14,0.7,1,50351,6301,51175.11521,-824.1152074,20094,4087,72737200,16129277,57545.3,11867.7,ARC 20,4730.410156,42.61109924,4773.02002,7.39127016,0.0665798,7.45783997,180107,Barrow,{BF9E66D7-913D-43E1-8648-943394330664},1970/01/01 00:00:00+00,Barrow,2579,13,13,86383,263,50,2985.54,57.88,208.37,180
684,685,13255160600,13255,"Census Tract 1606, Spalding County",3918,291,1381,106,386,112,28,7.8,586,129,42.4,8.8,373,93,27,6.4,36,31,2.6,2,56412,6474,43586.95652,12825.04348,23866,2587,88910400,11371379,64381.2,6586.5,ARC 20,27946.40039,711.2180176,28657.59961,43.66630173,1.11127996,44.77750015,160600,Spalding,{6449858B-0A48-4009-B574-DCEDD6F40F2D},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
746,747,13089023411,13089,"Census Tract 234.11, DeKalb County",3922,406,1342,103,609,146,45.4,10.3,395,110,29.4,7.9,322,99,24,7.1,16,19,1.2,1,40802,7725,45126.26263,-4324.262626,20306,979,71307904,7980410,53135.5,4327.9,ARC 10,719.4829712,1.26690996,720.75,1.12418997,0.00197955,1.12617004,23411,DeKalb,{E3C00EC2-4838-4E47-820C-CCB1D6C274E1},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
694,707,13097080303,13097,"Census Tract 803.03, Douglas County",3930,396,1247,113,469,134,37.6,10.2,551,154,44.2,11.7,208,74,16.7,5.7,19,23,1.5,2,45852,4490,40955.88235,4896.117647,17921,1965,65666900,10376693,52659.9,6817.1,ARC 10,1281.48999,0,1281.48999,2.00233006,0,2.00233006,80303,Douglas,{9DCA4ECD-CFB0-4D72-AA01-EB7F7A9EC8B5},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
259,260,13063040416,13063,"Census Tract 404.16, Clayton County",3935,468,1180,105,421,128,35.7,10.4,568,161,48.1,13,178,90,15.1,7.5,13,23,1.1,2,44900,11989,44770.40816,129.5918367,16246,1541,59103900,8929255,50088.1,6115.3,ARC 10,948.1370239,1.34820998,949.486023,1.48145998,0.00210658,1.48356998,40416,Clayton,{2EC7A803-6EB4-4E6D-BAAD-76759D436241},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
603,618,13121003800,13121,"Census Tract 38, Fulton County",3937,400,184,41,124,45,67.4,19.1,60,36,32.6,17.9,0,26,0,14.1,0,13,0,7,22000,5585,9714.714715,12285.28529,3948,659,4444700,1665472,24156,7277.2,ARC 10,206.2740021,0,206.2740021,0.322303,0,0.322303,3800,Fulton,{E4539556-EFA5-41AD-A012-E27D104A51FF},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
831,832,13089021415,13089,"Census Tract 214.15, DeKalb County",3940,308,1686,95,353,112,20.9,6.5,406,123,24.1,7.2,580,125,34.4,7.1,347,94,20.6,6,92935,25185,57824.07407,35110.92593,62977,8523,236774400,37948948,140435.6,21071.5,ARC 10,500.4429932,5.09357977,505.5360107,0.78194201,0.00795872,0.7899,21415,DeKalb,{44FD0271-0A3D-475A-991D-96E70628B571},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
108,133,13067031306,13067,"Census Tract 313.06, Cobb County",3955,322,1480,81,590,170,39.9,11.3,341,115,23,7.7,515,158,34.8,10.5,34,36,2.3,2,51579,14811,46490.38462,5088.615385,26569,3015,101941904,13427552,68879.7,8252.4,ARC 10,1375.680054,0.62146997,1376.310059,2.14949989,0.00097105,2.15048003,31306,Cobb,{D06B31BC-BE2B-4677-9481-26AF2A73480D},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
386,400,13135050308,13135,"Census Tract 503.08, Gwinnett County",3955,318,1234,85,135,69,10.9,5.5,179,61,14.5,4.8,557,126,45.1,9.7,363,81,29.4,6,125500,16660,128852.7397,-3352.739726,58745,10382,228974896,44654996,185555,33854.8,ARC 10,1365.329956,41.27009964,1406.599976,2.13333011,0.0644845,2.19780993,50308,Gwinnett,{D599EE52-E079-4F1A-AB89-B57571B68651},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
852,853,13089023212,13089,"Census Tract 232.12, DeKalb County",3958,446,1281,88,431,123,33.6,9.3,345,112,26.9,8.6,488,133,38.1,10,17,20,1.3,2,62256,7650,58925.61983,3330.380165,24599,3711,88046096,9143615,68732.3,5353.1,ARC 10,867.5819702,9.14216042,876.723999,1.3556,0.0142846,1.36987996,23212,DeKalb,{FC89E19C-01D3-46A5-B188-39DD91E336DF},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
71,72,13067031207,13067,"Census Tract 312.07, Cobb County",3960,510,2302,208,492,204,21.4,8.6,688,208,29.9,8.6,794,211,34.5,8.6,328,165,14.2,7,73682,12355,49380,24302,74320,16213,292406016,74572776,127022.6,30293.5,ARC 10,688.309021,12.23340034,700.5430298,1.07547998,0.0191147,1.09459996,31207,Cobb,{BFF3723B-040C-4946-BAF7-91F379C5260E},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
269,270,13151070113,13151,"Census Tract 701.13, Henry County",3967,457,1480,116,473,146,32,9.6,760,196,51.4,12.6,240,106,16.2,7,7,13,0.5,1,43500,6190,49155.40541,-5655.405405,19586,1273,74299600,10230018,50202.4,5682.9,ARC 10,1665.089966,10.15629959,1675.25,2.60170007,0.0158692,2.61757994,70113,Henry,{4383FD9B-2517-4834-BA1D-A50667E1C3AF},1970/01/01 00:00:00+00,Henry,6163,13,151,239866,279,112,2569.35,46.69,149.67,359
113,156,13067031116,13067,"Census Tract 311.16, Cobb County",3969,592,1374,183,721,237,52.5,15.8,364,149,26.5,10.2,289,133,21,9.3,0,13,0,1,29651,13967,39019.33702,-9368.337017,16873,1406,64621900,11095394,47032,5096.2,ARC 10,676.9119873,0,676.9119873,1.05768001,0,1.05768001,31116,Cobb,{945D27B8-9161-4FFB-B2F8-4D263EBDE4F6},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
540,555,13121006900,13121,"Census Tract 69, Fulton County",3984,402,1236,112,395,118,32,9.1,334,106,27,8.2,461,114,37.3,8.6,46,27,3.7,2,51429,18264,25875,25554,23663,2140,86313504,11817062,69832.9,7167,ARC 10,778.5310059,0,778.5310059,1.21644998,0,1.21644998,6900,Fulton,{8353FF6F-14FF-4A1E-B7F8-2E71B278B6FD},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
575,590,13121011421,13121,"Census Tract 114.21, Fulton County",4016,427,1608,105,571,146,35.5,8.8,691,156,43,9.3,306,86,19,5.2,40,41,2.5,2,45500,3750,49093.13725,-3593.137255,25551,3759,97365104,18531558,60550.4,10825.1,ARC 10,959.5089722,13.98639965,973.4959717,1.49923003,0.0218537,1.52109003,11421,Fulton,{76050025-C7E7-4E29-989D-E77DA5789B8E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
67,68,13067030506,13067,"Census Tract 305.06, Cobb County",4017,330,1801,98,565,157,31.4,8.5,692,182,38.4,9.9,518,150,28.8,8.2,26,32,1.4,2,56908,11150,48467.74194,8440.258065,29171,2764,114312304,13769870,63471.6,6821.1,ARC 10,1978.52002,9.26496983,1987.790039,3.09143996,0.0144765,3.10592008,30506,Cobb,{A606FA21-A59A-4BC2-9043-A22E86145FE4},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
193,122,13117130103,13117,"Census Tract 1301.03, Forsyth County",4038,452,1297,117,316,105,24.4,7.8,490,131,37.8,9.5,445,118,34.3,8.6,46,37,3.5,3,56492,13294,52951.80723,3540.192771,25469,2486,98967400,15523716,76304.9,9791.6,ARC 20,5299.259766,616.0620117,5915.319824,8.28009033,0.96259701,9.24269009,130103,Forsyth,{69C1E75F-FF95-4FE7-9F6C-7DF78862F077},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
730,731,13089022007,13089,"Census Tract 220.07, DeKalb County",4043,439,1178,120,715,165,60.7,12.6,405,109,34.4,8.6,58,34,4.9,2.9,0,13,0,1,27727,5128,38245.03311,-10518.03311,10600,1110,39636500,5962742,33647.3,3724.7,ARC 10,296.6539917,0,296.6539917,0.46352199,0,0.46352199,22007,DeKalb,{0C4FA1B7-438C-486E-A748-14EE5BD659CC},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
359,373,13135050218,13135,"Census Tract 502.18, Gwinnett County",4046,520,1325,95,313,130,23.6,9.7,501,131,37.8,9.5,482,130,36.4,9.5,29,26,2.2,2,61371,2570,60384.61538,986.3846154,25543,917,95484400,11625230,72063.7,7091,ARC 10,827.7210083,15.73910046,843.4609985,1.29331005,0.0245923,1.31790996,50218,Gwinnett,{58888D8A-193A-4944-AA1E-EC674A3F7C81},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
244,245,13063040519,13063,"Census Tract 405.19, Clayton County",4047,530,2040,128,1206,265,59.1,12.4,671,208,32.9,10,163,117,8,5.7,0,13,0,1,29789,4832,32820.51282,-3031.512821,18936,2589,72453296,13308873,35516.3,6131.6,ARC 10,388.3049927,4.67993021,392.9849854,0.606727,0.00731239,0.614039,40519,Clayton,{3C0F2C35-977F-44FC-8393-F834896404A0},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
188,117,13117130405,13117,"Census Tract 1304.05, Forsyth County",4053,513,1281,124,111,57,8.7,4.3,395,116,30.8,8.5,672,132,52.5,9,103,50,8,4,87212,9420,54622.64151,32589.35849,33400,1151,129364704,17440168,100987.3,9476,ARC 20,2467.469971,8.30792999,2475.780029,3.85542011,0.0129811,3.86841011,130405,Forsyth,{B41E7A88-5E65-422F-BBEC-6053D0E8DD47},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
772,773,13089020300,13089,"Census Tract 203, DeKalb County",4056,319,1630,98,198,90,12.1,5.5,340,115,20.9,6.9,703,129,43.1,7.5,389,97,23.9,6,101923,8147,73626.23762,28296.76238,58727,6048,233884992,30145388,143487.7,16358.8,ARC 10,468.6929932,0.124788,468.8179932,0.732333,0.00019498,0.73252797,20300,DeKalb,{8B1C7577-D774-43D4-909E-C4BF57728B29},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
6,7,13045910900,13045,"Census Tract 9109, Carroll County",4064,348,1411,85,450,123,31.9,8.5,473,108,33.5,7.4,403,103,28.6,7.1,85,51,6,4,56883,5245,39148.93617,17734.06383,25558,2402,101405296,13116446,71867.7,8226.1,ARC 20,32149.59961,480.1480103,32629.69922,50.2336998,0.75023103,50.98389816,910900,Carroll,{54BBA89A-CB96-460D-8617-961F33B05953},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
215,163,13117130104,13117,"Census Tract 1301.04, Forsyth County",4066,287,1487,94,199,95,13.4,6.4,442,121,29.7,7.9,754,163,50.7,10.5,92,50,6.2,3,85875,10244,60472.44094,25402.55906,36020,2948,142248000,14956414,95661.1,8037.2,ARC 20,5158.799805,2164.899902,7323.700195,8.06062984,3.38265991,11.44330025,130104,Forsyth,{2CFE8EE8-6336-432E-9309-3C0C38A7E165},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
496,511,13121010603,13121,"Census Tract 106.03, Fulton County",4079,546,1402,135,876,193,62.5,12.4,410,126,29.2,8.5,116,72,8.3,5.1,0,13,0,1,25370,5808,29855.26316,-4485.263158,13310,1453,49518300,8656980,35319.8,5153.7,ARC 10,1519.119995,7.07684994,1526.189941,2.37363005,0.0110576,2.38467002,10603,Fulton,{1F720C35-F5CA-415A-A633-8681A4EF84BE},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
810,811,13089022800,13089,"Census Tract 228, DeKalb County",4090,302,1221,95,206,97,16.9,7.9,234,85,19.2,6.8,566,126,46.4,9.7,215,56,17.6,4,115733,14948,53375,62358,41489,4541,164699008,22418954,134888.6,15066.1,ARC 10,623.8250122,0,623.8250122,0.97472697,0,0.97472697,22800,DeKalb,{81D90575-7135-4C07-B38A-C3E2D38C1493},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
480,495,13121008601,13121,"Census Tract 86.01, Fulton County",4095,540,1559,127,1148,195,73.6,11,334,109,21.4,6.8,77,47,4.9,3,0,13,0,1,20777,4459,18239.24731,2537.752688,12961,903,42665100,5281452,27367,2550.8,ARC 10,1114.469971,0,1114.469971,1.74135995,0,1.74135995,8601,Fulton,{6D2AA532-CDFA-4C61-8BD5-9805AC66D9E2},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
194,123,13117130303,13117,"Census Tract 1303.03, Forsyth County",4116,608,1234,91,191,93,15.5,7.5,392,114,31.8,8.9,610,146,49.4,11.3,41,28,3.3,2,79000,12355,62830.18868,16169.81132,27627,5272,110474704,13925161,89525.7,9151.8,ARC 20,4478.089844,46.67499924,4524.77002,6.99701977,0.0729297,7.0699501,130303,Forsyth,{E5F352BA-2532-447F-971D-E6D36EBCA6FA},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
461,476,13121001202,13121,"Census Tract 12.02, Fulton County",4119,375,2927,222,456,145,15.6,4.8,1000,259,34.2,8.4,1175,234,40.1,7.4,296,104,10.1,4,75195,10126,35833.33333,39361.66667,72602,2966,294875808,30020316,100743.4,6841.7,ARC 10,118.9110031,0,118.9110031,0.185798,0,0.185798,1202,Fulton,{32EB9F08-6715-4858-B55F-D4D555DA3EB5},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
362,376,13135050529,13135,"Census Tract 505.29, Gwinnett County",4144,304,1388,100,280,91,20.2,6.4,665,175,47.9,12.1,422,111,30.4,7.7,21,25,1.5,2,56944,7381,64988.83929,-8044.839286,23946,1873,95684304,10186969,68936.8,5403.5,ARC 10,1346.98999,3.95986009,1350.949951,2.10467005,0.00618728,2.11086011,50529,Gwinnett,{E48A614E-A823-47BC-A8A4-79CE35622416},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
821,822,13089021308,13089,"Census Tract 213.08, DeKalb County",4148,500,1466,118,491,149,33.5,9.8,504,133,34.4,8.7,435,124,29.7,8.1,36,34,2.5,2,44534,4786,52524.75248,-7990.752475,23592,1872,90453400,13500581,61700.8,7755.2,ARC 10,667.7520142,0,667.7520142,1.04335999,0,1.04335999,21308,DeKalb,{580C5A1D-7BAD-4D9F-B94F-08D0C8F87A32},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
78,79,13067031211,13067,"Census Tract 312.11, Cobb County",4149,626,2510,204,343,153,13.7,6,1061,267,42.3,10.1,960,282,38.2,10.8,146,116,5.8,5,68625,13380,69305.55556,-680.5555556,59758,12450,246575104,64931704,98237.1,24606.3,ARC 10,367.5029907,5.22999001,372.7330017,0.57422298,0.00817186,0.58239502,31211,Cobb,{8852CEB5-09E7-473B-92B9-53140D7FD3F7},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
158,204,13067030319,13067,"Census Tract 303.19, Cobb County",4161,254,1633,56,311,103,19,6.3,290,81,17.8,4.9,683,127,41.8,7.7,349,77,21.4,5,99792,13223,73912.21374,25879.78626,58607,6076,244263200,29378612,149579.4,17243.8,ARC 10,1705.23999,160.2660065,1865.5,2.66443992,0.25041601,2.91483998,30319,Cobb,{89878190-C91F-4165-BA66-224070401A6B},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
805,806,13089021414,13089,"Census Tract 214.14, DeKalb County",4164,397,1690,100,669,157,39.6,9,629,142,37.2,8.1,322,110,19.1,6.4,70,36,4.1,2,40926,5419,39848.48485,1077.515152,26583,2378,105170896,14215953,62231.3,7563,ARC 10,266.9960022,4.87563992,271.8720093,0.41718099,0.00761819,0.42480001,21414,DeKalb,{9ECDE96C-8DBE-4FC2-9796-3548B2CCD46B},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
178,96,13117130611,13117,"Census Tract 1306.11, Forsyth County",4169,256,1260,61,95,50,7.5,3.9,188,77,14.9,6.1,702,147,55.7,11.4,275,83,21.8,6,127688,9438,101401.8692,26286.13084,50289,7189,206834096,32323154,164154,24391.3,ARC 20,1521.97998,44.93590164,1566.920044,2.3780899,0.0702123,2.4483099,130611,Forsyth,{B6426597-A48B-4A89-8597-4A2E2BBA5C31},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
863,864,13089021208,13089,"Census Tract 212.08, DeKalb County",4179,435,1757,94,467,135,26.6,7.6,586,140,33.4,7.8,612,144,34.8,8,92,40,5.2,2,58776,8740,68339.16084,-9563.160839,34488,1664,137023008,16231726,77986.9,8242.5,ARC 10,881.7630005,0,881.7630005,1.37775004,0,1.37775004,21208,DeKalb,{92FCD277-ED34-41F8-A638-AE755ABED346},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
202,142,13117130304,13117,"Census Tract 1303.04, Forsyth County",4181,351,1291,74,79,47,6.1,3.6,277,89,21.5,6.8,798,142,61.8,10.4,137,55,10.6,4,107996,6295,86375,21621,39928,2540,156609104,13745537,121308.4,8063.1,ARC 20,3062.780029,31.83090019,3094.610107,4.78559017,0.0497358,4.83533001,130304,Forsyth,{34CCEFBD-B7C3-4B0A-B1A0-EFD878BEFF7A},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
